1,105.06,169.57
2,112.15,167
3,112.91,173.24
4,121.67,181.97
5,129.16,175.27
6,129.37,165.56
7,139.2,170.92
8,140.17,181.66
9,139.74,191.99
10,138.18,201.16
11,138.56,210
12,147.14,206.56
13,131.12,195.68
14,123.07,189.5
15,121.62,201.23
16,121.24,210
17,112.18,203.65
18,114.52,195.59
19,121.69,171.75
20,103,159.62
21,110.62,153.41
22,123.1,149.94
23,131.68,143.76
24,137.11,139.3
25,137.13,131.96
26,146.11,135.12
27,155.93,141.59
28,163.67,144.74
29,163.78,135.75
30,174.73,139.8
31,181.87,145
32,174.46,151.46
33,181.87,155
34,173.26,158.47
35,174.33,169.61
36,181.87,165
37,181.87,135
38,104.21,178.43
39,111.27,184.18
40,120.48,160.88
41,114.28,144.42
42,122.97,140.29
43,122.38,131.13
44,129.9,123.69
45,129.87,136.86
46,122.11,119.41
47,114.09,114.91
48,113.6,124.64
49,102.79,130.48
50,93.41,125.64
51,96.328,135.61
52,103.37,140.73
53,111.81,134.74
54,104.42,119
55,105.69,110.96
56,95.724,114.84
57,84.95,121.83
58,128.03,184.9
59,129.31,155.5
60,146.9,163.02
61,145.65,173.05
62,137.13,159.08
63,138.53,151.58
64,105.82,149.47
65,131.78,203.78
66,148.77,196.47
67,146.55,183.77
68,155.71,179.78
69,154.59,169.91
70,154.22,159.98
71,164.69,165.6
72,164.15,173.33
73,104.87,200.19
74,93.685,193.38
75,97.168,203.36
76,103.92,210
77,105.14,191.25
78,95.183,166.99
79,85.805,159.42
80,88.563,168.33
81,95.492,176.45
82,85.35,181.09
83,95.114,183.72
84,87.936,189.35
85,76.912,186.01
86,77.101,175.83
87,68.696,171.16
88,61.357,166.31
89,58.891,176.73
90,60.912,183.48
91,69.068,188.06
92,59.365,196.76
93,51.492,188.43
94,50.105,200.03
95,51.962,210
96,43.344,205.38
97,69.456,178.77
98,78.439,166.53
99,87.262,151.52
100,86.819,141.37
101,77.027,144.02
102,70.002,141.17
103,68.22,149.34
104,77.522,154.39
105,70.192,160.21
106,62.566,153.21
107,93.971,153.09
108,96.611,144.29
109,130.86,114.5
110,120.67,110.73
111,84.919,129.93
112,78.309,134.11
113,79.293,124.07
114,79.654,115.23
115,68.053,108.87
116,68.094,120.26
117,67.335,130.42
118,62.558,126.25
119,145.74,143.28
120,156.8,128.61
121,154.39,119.63
122,155.16,111.22
123,145.34,103.46
124,137.18,101.21
125,128.28,96.519
126,119.76,91.496
127,128.38,86.886
128,136.84,79.066
129,138.3,91.279
130,128.1,76.891
131,120.93,78.045
132,110.99,73.012
133,110.9,83.482
134,102.49,89.136
135,113.11,93.368
136,123.2,101.41
137,154.16,151.69
138,166.35,156.87
139,163.34,124.74
140,145.91,114.55
141,137.2,111.87
142,181.87,175
143,181.87,185
144,171.57,180.3
145,172.7,130.25
146,181.87,125
147,171.5,121.65
148,164.93,115.39
149,86.136,110.02
150,111.23,103.53
151,103.1,99.168
152,95.384,96.018
153,86.408,91.378
154,76.745,93.079
155,87.1,99.32
156,148.78,155.19
157,155.83,201.99
158,155.88,210
159,155.63,188.38
160,165.3,186.36
161,164.3,195.77
162,171.56,190.64
163,172.7,200.4
164,181.87,205
165,181.87,195
166,162.79,205.87
167,173.21,210
168,86.928,201.24
169,76.97,194.85
170,67.983,198.27
171,51.6,168.46
172,52.6,179.82
173,45.009,185.56
174,44.786,193.49
175,51.108,158.01
176,59.691,205.61
177,34.641,210
178,33.209,200.29
179,27.561,206.7
180,17.321,210
181,16.534,199.39
182,16.881,191.3
183,26.009,195.5
184,34.62,188.89
185,69.282,210
186,76.686,204.06
187,62.451,146.45
188,59.455,134.88
189,53.39,151
190,42.18,145.7
191,52.745,140.08
192,145.74,124
193,137.86,121.45
194,128.76,105.83
195,60.195,115.31
196,51.825,118.4
197,51.732,111.57
198,43.239,116.2
199,34.931,109.2
200,33.666,120.81
201,42.415,126.66
202,51.676,130.1
203,163.17,106.88
204,154.13,100.41
205,166,93.738
206,173.23,90.204
207,171.87,81.408
208,171.61,71.679
209,164.08,66.307
210,163.43,74.664
211,154.26,80.161
212,166.5,83.546
213,120.33,70.323
214,114.31,63.501
215,104.39,60.335
216,104.28,48.807
217,104.19,38.484
218,102.43,29.399
219,113.72,23.104
220,113.65,14.408
221,122.65,21.364
222,122,30.641
223,111.17,34.154
224,123.09,38.954
225,131.64,33.456
226,131.25,43.19
227,140.34,31.297
228,131.24,24.437
229,146.14,83.617
230,147.22,93.902
231,129.42,66.182
232,121.46,59.73
233,110.71,54.294
234,96.633,56.632
235,96.33,63.424
236,84.922,58.085
237,87.475,50.492
238,96.29,46.366
239,87.662,40.293
240,78.906,44.435
241,103.92,80.77
242,93.708,85.485
243,181.87,115
244,173.56,108.86
245,181.87,105
246,79.7,84.381
247,68.059,88.975
248,60.731,85.02
249,50.555,91.812
250,60.441,94.271
251,50.713,101.13
252,103.78,70.893
253,86.603,210
254,43.832,163.3
255,34.011,158.19
256,35.618,171.49
257,33.605,179.26
258,41.334,156.19
259,8.5397,204.7
260,18.624,180.94
261,9.5469,196.97
262,0,190
263,0,200
264,0,210
265,25.976,183.53
266,35.989,150.57
267,27.654,143.58
268,24.122,155.47
269,44.647,136.72
270,34.695,130.11
271,27.759,115.34
272,18.901,109.46
273,9.8424,114.64
274,6.7194,123.77
275,10.104,136.97
276,6.7541,143.18
277,7.1921,154.46
278,15.719,151.29
279,35.287,141.59
280,24.403,134.75
281,25.72,126.94
282,157.26,90.052
283,174.15,99.94
284,181.87,75
285,181.87,85
286,165.45,53.977
287,154.65,58.425
288,148.85,63.019
289,155.55,70.26
290,147.07,76.021
291,147.52,53.794
292,156.9,49.559
293,138.52,59.018
294,138.56,68.511
295,95.009,35.738
296,111.16,44.392
297,104.45,18.646
298,93.478,25.423
299,102.99,11.683
300,95.921,3.7355
301,87.563,10.278
302,86.603,0
303,79.693,4.9379
304,94.063,13.503
305,103.92,0
306,131.39,14.283
307,137.75,11.106
308,138.56,0
309,148.54,6.3873
310,145.74,13.845
311,136.89,21.24
312,136.7,40.091
313,140.3,51.88
314,119.38,51.74
315,128.86,5.6487
316,121.24,0
317,112.51,3.2157
318,148.91,33.871
319,119.68,10.123
320,131.67,54.621
321,96.439,74.098
322,86.995,71.763
323,76.503,66.818
324,76.777,53.148
325,84.698,28.1
326,76.95,25.377
327,78.22,34.351
328,69.991,41.762
329,68.461,51.955
330,181.87,95
331,85.012,80.039
332,70.633,79.48
333,59.141,75.362
334,52.805,70.629
335,45.036,74.439
336,51.717,79.234
337,42.057,93.882
338,70.697,101.6
339,76.927,76.943
340,41.411,83.382
341,36.556,90.558
342,26.901,85.85
343,18.123,78.361
