1,1,2
2,2,3
3,4,3
4,4,5
5,6,5
6,7,6
7,7,8
8,8,9
9,9,10
10,10,11
11,11,12
12,10,12
13,10,13
14,14,13
15,14,15
16,15,16
17,16,17
18,15,17
19,15,18
20,18,17
21,1,3
22,19,2
23,20,2
24,20,21
25,22,21
26,22,23
27,24,23
28,25,24
29,25,26
30,27,26
31,27,28
32,29,28
33,30,29
34,30,31
35,32,31
36,32,33
37,34,33
38,34,35
39,35,36
40,34,36
41,32,34
42,30,32
43,30,37
44,37,31
45,38,3
46,38,39
47,3,39
48,19,3
49,40,19
50,40,2
51,21,2
52,41,21
53,42,41
54,43,42
55,43,44
56,44,45
57,43,45
58,46,43
59,46,47
60,47,48
61,49,48
62,49,50
63,50,51
64,49,51
65,49,52
66,52,53
67,49,53
68,54,49
69,55,54
70,55,56
71,57,56
72,57,50
73,4,14
74,14,39
75,4,39
76,19,4
77,19,5
78,8,5
79,8,58
80,5,58
81,40,6
82,40,59
83,23,59
84,7,60
85,60,61
86,7,61
87,62,7
88,62,59
89,63,59
90,63,62
91,62,6
92,59,6
93,22,59
94,22,41
95,52,41
96,52,64
97,64,20
98,8,61
99,9,13
100,58,13
101,4,58
102,11,65
103,66,12
104,9,66
105,9,67
106,61,67
107,10,65
108,10,66
109,67,66
110,68,67
111,69,68
112,70,69
113,70,71
114,69,71
115,69,72
116,35,72
117,14,18
118,73,18
119,73,74
120,74,75
121,73,75
122,73,76
123,76,17
124,73,17
125,77,73
126,38,77
127,16,65
128,13,65
129,15,13
130,15,65
131,1,78
132,20,1
133,20,78
134,79,78
135,79,80
136,80,81
137,82,81
138,82,83
139,84,83
140,84,85
141,86,85
142,87,86
143,87,88
144,88,89
145,89,90
146,91,90
147,91,92
148,93,92
149,93,94
150,94,95
151,95,96
152,94,96
153,94,92
154,90,92
155,97,90
156,97,86
157,98,86
158,79,98
159,99,79
160,100,99
161,100,101
162,102,101
163,102,103
164,103,104
165,105,104
166,105,106
167,106,88
168,105,88
169,105,98
170,87,98
171,19,6
172,20,107
173,108,107
174,64,108
175,64,41
176,64,21
177,40,21
178,22,40
179,42,22
180,42,45
181,25,45
182,25,44
183,46,44
184,46,109
185,110,109
186,110,47
187,54,47
188,54,50
189,111,50
190,111,112
191,113,112
192,114,113
193,115,114
194,115,116
195,116,117
196,117,118
197,116,118
198,116,114
199,57,114
200,45,23
201,24,63
202,63,119
203,24,119
204,24,26
205,120,26
206,121,120
207,122,121
208,122,123
209,124,123
210,124,125
211,126,125
212,126,127
213,128,127
214,128,129
215,129,125
216,127,125
217,130,127
218,131,130
219,131,132
220,132,133
221,131,133
222,131,126
223,126,133
224,134,133
225,134,135
226,126,135
227,126,136
228,136,110
229,110,46
230,26,119
231,27,119
232,27,137
233,137,119
234,28,138
235,138,71
236,27,29
237,120,27
238,120,139
239,121,139
240,121,140
241,141,140
242,141,109
243,109,44
244,30,28
245,31,33
246,32,138
247,33,36
248,36,142
249,142,143
250,144,143
251,144,72
252,35,144
253,34,138
254,70,138
255,32,28
256,145,30
257,146,37
258,145,37
259,147,145
260,147,148
261,148,139
262,145,139
263,145,29
264,139,29
265,1,38
266,77,39
267,53,41
268,48,53
269,46,48
270,24,45
271,43,48
272,43,53
273,42,53
274,54,48
275,56,50
276,149,56
277,149,57
278,111,51
279,57,111
280,57,113
281,52,51
282,51,108
283,54,56
284,55,150
285,55,47
286,150,47
287,151,150
288,151,152
289,153,152
290,153,154
291,155,154
292,155,152
293,134,152
294,134,151
295,151,135
296,7,5
297,8,67
298,9,58
299,156,60
300,62,60
301,69,61
302,63,156
303,63,23
304,42,23
305,62,156
306,52,108
307,64,107
308,14,58
309,157,12
310,157,158
311,158,12
312,159,66
313,68,159
314,68,72
315,72,160
316,159,160
317,159,161
318,162,161
319,162,163
320,163,164
321,165,164
322,163,165
323,163,161
324,157,161
325,157,166
326,167,166
327,163,167
328,159,67
329,68,61
330,69,60
331,70,156
332,34,71
333,71,72
334,39,18
335,84,74
336,84,168
337,168,74
338,83,74
339,76,75
340,77,83
341,78,81
342,1,81
343,38,81
344,38,83
345,80,78
346,107,78
347,79,107
348,80,82
349,82,84
350,84,169
351,168,169
352,82,86
353,81,83
354,85,169
355,170,169
356,91,170
357,97,91
358,87,97
359,87,89
360,171,89
361,171,172
362,172,90
363,93,90
364,93,173
365,173,174
366,93,174
367,105,87
368,175,88
369,175,171
370,171,88
371,91,169
372,172,93
373,95,176
374,177,96
375,178,177
376,178,179
377,180,179
378,181,180
379,182,181
380,182,183
381,178,183
382,184,178
383,184,174
384,94,174
385,94,176
386,185,176
387,170,185
388,170,186
389,169,186
390,170,92
391,92,176
392,170,176
393,97,89
394,80,86
395,99,104
396,99,108
397,111,100
398,100,51
399,103,101
400,112,101
401,102,112
402,102,187
403,103,187
404,103,106
405,102,188
406,188,187
407,103,105
408,101,104
409,79,104
410,189,106
411,189,175
412,175,106
413,187,106
414,189,187
415,189,190
416,191,190
417,191,187
418,104,98
419,80,98
420,25,192
421,192,26
422,193,44
423,194,109
424,110,194
425,117,112
426,116,113
427,116,195
428,196,195
429,196,118
430,195,118
431,197,195
432,197,198
433,199,198
434,199,200
435,200,201
436,198,201
437,200,198
438,115,195
439,117,102
440,202,118
441,202,188
442,149,114
443,120,29
444,121,192
445,140,192
446,123,140
447,141,123
448,141,194
449,122,203
450,203,148
451,122,148
452,204,122
453,204,205
454,206,205
455,207,206
456,208,207
457,208,209
458,209,210
459,211,210
460,211,212
461,207,212
462,124,141
463,136,125
464,125,194
465,136,194
466,136,135
467,135,150
468,110,150
469,128,130
470,213,130
471,213,214
472,215,214
473,216,215
474,217,216
475,218,217
476,218,219
477,220,219
478,221,220
479,221,219
480,222,219
481,222,223
482,224,223
483,224,225
484,225,226
485,224,226
486,222,224
487,222,225
488,227,225
489,227,228
490,222,228
491,129,229
492,229,230
493,129,230
494,129,127
495,131,127
496,231,130
497,213,231
498,213,132
499,214,132
500,232,214
501,232,233
502,215,233
503,215,234
504,234,235
505,236,235
506,237,236
507,237,238
508,239,238
509,239,240
510,237,240
511,239,237
512,241,132
513,133,135
514,213,131
515,241,133
516,134,242
517,119,156
518,137,138
519,137,28
520,147,139
521,193,140
522,141,193
523,193,109
524,144,142
525,35,142
526,35,71
527,162,143
528,143,165
529,162,165
530,243,146
531,147,146
532,244,147
533,244,245
534,245,243
535,244,243
536,244,148
537,145,146
538,111,113
539,136,150
540,153,155
541,246,154
542,247,154
543,247,248
544,249,248
545,249,250
546,251,250
547,249,251
548,242,152
549,241,242
550,252,241
551,252,132
552,241,134
553,70,60
554,137,70
555,137,156
556,100,108
557,100,112
558,99,107
559,159,157
560,157,66
561,158,166
562,68,160
563,160,161
564,144,162
565,162,160
566,167,164
567,163,166
568,161,166
569,77,18
570,168,186
571,168,75
572,253,75
573,253,186
574,185,186
575,77,74
576,82,85
577,91,85
578,172,89
579,171,254
580,255,254
581,255,256
582,256,257
583,257,173
584,184,173
585,178,174
586,178,96
587,174,96
588,175,258
589,258,254
590,175,254
591,177,179
592,181,179
593,183,179
594,184,183
595,180,259
596,181,183
597,260,182
598,182,261
599,262,261
600,262,263
601,263,261
602,181,261
603,181,259
604,263,259
605,263,264
606,264,259
607,265,183
608,257,184
609,184,265
610,97,85
611,99,101
612,118,188
613,191,189
614,189,258
615,266,258
616,266,267
617,267,268
618,266,268
619,266,190
620,190,258
621,191,188
622,117,188
623,117,113
624,193,25
625,124,194
626,129,124
627,196,202
628,202,191
629,191,269
630,270,269
631,200,270
632,200,271
633,272,271
634,272,273
635,273,274
636,274,275
637,275,276
638,276,277
639,278,277
640,278,267
641,279,267
642,279,280
643,270,280
644,270,281
645,200,281
646,197,196
647,199,271
648,270,201
649,196,201
650,196,198
651,202,201
652,201,269
653,202,269
654,120,192
655,193,192
656,121,148
657,230,123
658,124,230
659,244,203
660,204,203
661,204,123
662,122,140
663,282,204
664,204,230
665,283,205
666,283,203
667,205,203
668,212,205
669,210,212
670,207,210
671,206,212
672,282,212
673,282,205
674,207,284
675,284,285
676,207,285
677,208,210
678,286,209
679,287,209
680,287,288
681,289,288
682,289,290
683,288,290
684,291,288
685,292,291
686,292,287
687,287,291
688,293,291
689,293,294
690,294,231
691,289,211
692,211,229
693,128,290
694,290,229
695,128,229
696,294,128
697,294,288
698,252,214
699,216,238
700,217,223
701,219,223
702,218,295
703,218,223
704,223,296
705,296,233
706,297,219
707,297,298
708,218,298
709,299,220
710,299,300
711,301,300
712,302,301
713,302,303
714,301,303
715,301,304
716,300,304
717,305,300
718,305,299
719,299,304
720,297,304
721,221,306
722,307,306
723,308,307
724,308,309
725,309,310
726,307,310
727,307,311
728,311,310
729,221,222
730,312,225
731,312,226
732,312,313
733,313,226
734,224,296
735,224,314
736,314,296
737,217,296
738,217,238
739,238,234
740,228,225
741,306,228
742,315,306
743,316,315
744,316,317
745,299,317
746,227,312
747,312,318
748,227,318
749,311,227
750,221,228
751,319,221
752,319,315
753,282,229
754,282,230
755,211,282
756,211,290
757,294,290
758,294,130
759,320,231
760,232,231
761,232,213
762,233,214
763,314,232
764,232,320
765,314,320
766,216,233
